.0001	10.149831124024235
.010621052631578948	3.8984240551981477
.021142105263157896	2.383230633518354
.03166315789473685	1.5564231628647518
.042184210526315796	1.0634494659959695
.05270526315789474	.7518145984230009
.0632263157894737	.5460431397768444
.07374736842105264	.4054471268565628
.08426842105263159	.3066768350620069
.09478947368421053	.23566438359265135
.10531052631578948	.18359445343369396
.11583157894736844	.14476026868399805
.12635263157894738	.1153642735789068
.13687368421052631	.0928188785127892
.14739473684210527	.07532423353115446
.1579157894736842	.061605494809026475
.16843684210526316	.05074500604439018
.17895789473684212	.04207261314968036
.18947894736842105	.035092495908560783
.2	.029433458425390302
